id, timestamp, demand
176848, 2013-02-01 00:00:25, 33567
176849, 2013-02-01 00:05:22, 33481
176850, 2013-02-01 00:10:22, 33634
176851, 2013-02-01 00:15:06, 33736
176852, 2013-02-01 00:20:10, 33858
176853, 2013-02-01 00:25:06, 33855
176854, 2013-02-01 00:30:20, 33772
176855, 2013-02-01 00:35:12, 33750
176856, 2013-02-01 00:40:16, 33933
176857, 2013-02-01 00:45:05, 34062
176858, 2013-02-01 00:50:05, 34119
176859, 2013-02-01 00:55:14, 34104
176860, 2013-02-01 01:00:26, 34087
176861, 2013-02-01 01:05:23, 34109
176862, 2013-02-01 01:10:18, 34224
176863, 2013-02-01 01:15:05, 34133
176864, 2013-02-01 01:20:28, 34047
176865, 2013-02-01 01:25:03, 33938
176866, 2013-02-01 01:30:13, 33797
176867, 2013-02-01 01:35:23, 33642
176868, 2013-02-01 01:40:17, 33619
176869, 2013-02-01 01:45:06, 33491
176870, 2013-02-01 01:50:11, 33375
176871, 2013-02-01 01:55:09, 33235
176872, 2013-02-01 02:00:20, 33037
176873, 2013-02-01 02:05:14, 32892
176874, 2013-02-01 02:10:18, 32820
176875, 2013-02-01 02:15:10, 32830
176876, 2013-02-01 02:20:25, 32745
176877, 2013-02-01 02:25:14, 32694
176878, 2013-02-01 02:35:01, 32694
176879, 2013-02-01 02:35:52, 32751
176880, 2013-02-01 02:40:51, 32913
176881, 2013-02-01 02:45:08, 32853
176882, 2013-02-01 02:50:15, 32821
176883, 2013-02-01 02:55:07, 32735
176884, 2013-02-01 03:00:36, 32660
176885, 2013-02-01 03:05:22, 32547
176886, 2013-02-01 03:10:16, 32511
176887, 2013-02-01 03:15:07, 32410
176888, 2013-02-01 03:20:10, 32280
176889, 2013-02-01 03:25:04, 32119
176890, 2013-02-01 03:30:40, 31935
176891, 2013-02-01 03:35:16, 31722
176892, 2013-02-01 03:40:15, 31775
176893, 2013-02-01 03:45:05, 31729
176894, 2013-02-01 03:50:10, 31604
176895, 2013-02-01 03:55:07, 31528
176896, 2013-02-01 04:00:25, 31395
176897, 2013-02-01 04:05:43, 31297
176898, 2013-02-01 04:10:27, 31164
176899, 2013-02-01 04:15:11, 31078
176900, 2013-02-01 04:20:21, 30994
176901, 2013-02-01 04:25:13, 31075
176902, 2013-02-01 04:30:15, 31000
176903, 2013-02-01 04:35:37, 30912
176904, 2013-02-01 04:40:17, 30963
176905, 2013-02-01 04:45:16, 31023
176906, 2013-02-01 04:50:05, 31015
176907, 2013-02-01 04:55:13, 31085
176908, 2013-02-01 05:00:19, 31009
176909, 2013-02-01 05:05:11, 30986
176910, 2013-02-01 05:10:16, 31019
176911, 2013-02-01 05:15:06, 31184
176912, 2013-02-01 05:20:09, 31394
176913, 2013-02-01 05:25:06, 31443
176914, 2013-02-01 05:30:16, 31613
176915, 2013-02-01 05:35:09, 31644
176916, 2013-02-01 05:40:16, 32067
176917, 2013-02-01 05:45:06, 32342
176918, 2013-02-01 05:50:05, 32468
176919, 2013-02-01 05:55:10, 32608
176920, 2013-02-01 06:00:23, 32862
176921, 2013-02-01 06:05:10, 33190
176922, 2013-02-01 06:10:15, 33858
176923, 2013-02-01 06:15:07, 34725
176924, 2013-02-01 06:20:11, 35245
176925, 2013-02-01 06:25:34, 36155
176926, 2013-02-01 06:30:33, 36155
176927, 2013-02-01 06:35:07, 36681
176928, 2013-02-01 06:40:13, 37061
176929, 2013-02-01 06:45:06, 37627
176930, 2013-02-01 06:50:10, 38255
176931, 2013-02-01 06:55:07, 38694
176932, 2013-02-01 07:00:18, 39208
176933, 2013-02-01 07:05:19, 39813
176934, 2013-02-01 07:10:13, 40597
176935, 2013-02-01 07:15:06, 41615
176936, 2013-02-01 07:20:15, 42306
176937, 2013-02-01 07:25:08, 42837
176938, 2013-02-01 07:31:30, 43491
176939, 2013-02-01 07:35:08, 43951
176940, 2013-02-01 07:40:16, 44122
176941, 2013-02-01 07:45:06, 44299
176942, 2013-02-01 07:50:11, 44532
176943, 2013-02-01 07:55:10, 44761
176944, 2013-02-01 08:00:21, 44943
176945, 2013-02-01 08:05:17, 45076
176946, 2013-02-01 08:10:24, 45247
176947, 2013-02-01 08:15:07, 45557
176948, 2013-02-01 08:20:10, 45763
176949, 2013-02-01 08:25:08, 45722
176950, 2013-02-01 08:31:22, 45673
176951, 2013-02-01 08:35:11, 45629
176952, 2013-02-01 08:40:18, 45589
176953, 2013-02-01 08:45:10, 45651
176954, 2013-02-01 08:50:09, 45579
176955, 2013-02-01 08:55:09, 45589
176956, 2013-02-01 09:00:24, 45633
176957, 2013-02-01 09:05:19, 45807
176958, 2013-02-01 09:10:21, 45983
176959, 2013-02-01 09:15:11, 46221
176960, 2013-02-01 09:20:14, 46349
176961, 2013-02-01 09:25:08, 46441
176962, 2013-02-01 09:30:31, 46439
176963, 2013-02-01 09:35:35, 46442
176964, 2013-02-01 09:40:24, 46512
176965, 2013-02-01 09:45:31, 46532
176966, 2013-02-01 09:50:22, 46563
176967, 2013-02-01 09:55:13, 46589
176968, 2013-02-01 10:00:31, 46567
176969, 2013-02-01 10:06:11, 46629
176970, 2013-02-01 10:10:25, 46655
176971, 2013-02-01 10:15:12, 46657
176972, 2013-02-01 10:20:15, 46597
176973, 2013-02-01 10:25:20, 46481
176974, 2013-02-01 10:30:35, 46453
176975, 2013-02-01 10:35:19, 46452
176976, 2013-02-01 10:40:12, 46282
176977, 2013-02-01 10:45:08, 46005
176978, 2013-02-01 10:50:14, 46089
176979, 2013-02-01 10:55:14, 46364
176980, 2013-02-01 11:00:20, 46367
176981, 2013-02-01 11:05:53, 46327
176982, 2013-02-01 11:10:16, 46359
176983, 2013-02-01 11:15:06, 46311
176984, 2013-02-01 11:20:12, 46218
176985, 2013-02-01 11:25:07, 46124
176986, 2013-02-01 11:30:43, 46065
176987, 2013-02-01 11:35:52, 46143
176988, 2013-02-01 11:40:10, 46152
176989, 2013-02-01 11:45:09, 46132
176990, 2013-02-01 11:50:14, 46145
176991, 2013-02-01 11:55:08, 46145
176992, 2013-02-01 12:00:24, 46125
176993, 2013-02-01 12:05:25, 46069
176994, 2013-02-01 12:10:17, 46108
176995, 2013-02-01 12:15:14, 46051
176996, 2013-02-01 12:20:22, 45995
176997, 2013-02-01 12:25:06, 46031
176998, 2013-02-01 12:30:54, 46038
176999, 2013-02-01 12:35:05, 45936
177000, 2013-02-01 12:40:13, 45878
177001, 2013-02-01 12:45:09, 45698
177002, 2013-02-01 12:50:12, 45511
177003, 2013-02-01 12:55:13, 45346
177004, 2013-02-01 13:00:20, 45194
177005, 2013-02-01 13:05:51, 45118
177006, 2013-02-01 13:10:28, 45160
177007, 2013-02-01 13:15:05, 45189
177008, 2013-02-01 13:20:13, 45108
177009, 2013-02-01 13:25:07, 45030
177010, 2013-02-01 13:30:22, 44903
177011, 2013-02-01 13:35:34, 44839
177012, 2013-02-01 13:40:09, 44956
177013, 2013-02-01 13:45:10, 45000
177014, 2013-02-01 13:50:12, 44937
177015, 2013-02-01 13:55:05, 44901
177016, 2013-02-01 14:00:17, 44744
177017, 2013-02-01 14:05:21, 44665
177018, 2013-02-01 14:10:21, 44857
177019, 2013-02-01 14:15:16, 44935
177020, 2013-02-01 14:20:13, 44810
177021, 2013-02-01 14:25:07, 44824
177022, 2013-02-01 14:30:39, 44728
177023, 2013-02-01 14:37:27, 44725
177024, 2013-02-01 14:40:38, 44725
177025, 2013-02-01 14:45:05, 44677
177026, 2013-02-01 14:50:31, 44587
177027, 2013-02-01 14:55:24, 44516
177028, 2013-02-01 15:01:55, 44550
177029, 2013-02-01 15:05:48, 44483
177030, 2013-02-01 15:10:26, 44488
177031, 2013-02-01 15:15:13, 44273
177032, 2013-02-01 15:20:15, 44281
177033, 2013-02-01 15:25:05, 44313
177034, 2013-02-01 15:30:26, 44356
177035, 2013-02-01 15:37:08, 44395
177036, 2013-02-01 15:40:08, 44473
177037, 2013-02-01 15:45:06, 44618
177038, 2013-02-01 15:50:13, 44725
177039, 2013-02-01 15:55:20, 44953
177040, 2013-02-01 16:01:35, 45066
177041, 2013-02-01 16:05:08, 45277
177042, 2013-02-01 16:10:43, 45313
177043, 2013-02-01 16:15:07, 45502
177044, 2013-02-01 16:20:12, 45744
177045, 2013-02-01 16:25:07, 46079
177046, 2013-02-01 16:30:35, 46323
177047, 2013-02-01 16:35:22, 46626
177048, 2013-02-01 16:40:32, 46895
177049, 2013-02-01 16:45:06, 47219
177050, 2013-02-01 16:50:10, 47680
177051, 2013-02-01 16:55:09, 48067
177052, 2013-02-01 17:00:23, 48498
177053, 2013-02-01 17:05:15, 49218
177054, 2013-02-01 17:10:18, 49638
177055, 2013-02-01 17:15:07, 50042
177056, 2013-02-01 17:20:18, 50448
177057, 2013-02-01 17:25:08, 50715
177058, 2013-02-01 17:30:23, 50890
177059, 2013-02-01 17:35:47, 50960
177060, 2013-02-01 17:40:13, 51022
177061, 2013-02-01 17:45:05, 50999
177062, 2013-02-01 17:50:06, 51013
177063, 2013-02-01 17:55:04, 50938
177064, 2013-02-01 18:00:15, 50795
177065, 2013-02-01 18:05:10, 50871
177066, 2013-02-01 18:10:14, 50924
177067, 2013-02-01 18:15:06, 50832
177068, 2013-02-01 18:20:10, 50706
177069, 2013-02-01 18:25:05, 50417
177070, 2013-02-01 18:30:11, 50241
177071, 2013-02-01 18:35:14, 50027
177072, 2013-02-01 18:40:11, 49948
177073, 2013-02-01 18:45:05, 49767
177074, 2013-02-01 18:50:12, 49518
177075, 2013-02-01 18:55:09, 49322
177076, 2013-02-01 19:00:23, 49079
177077, 2013-02-01 19:05:31, 48858
177078, 2013-02-01 19:10:22, 48623
177079, 2013-02-01 19:15:05, 48364
177080, 2013-02-01 19:20:20, 48231
177081, 2013-02-01 19:25:04, 47934
177082, 2013-02-01 19:30:26, 47525
177083, 2013-02-01 19:35:10, 47400
177084, 2013-02-01 19:40:09, 47306
177085, 2013-02-01 19:45:05, 46861
177086, 2013-02-01 19:50:07, 46736
177087, 2013-02-01 19:55:14, 46422
177088, 2013-02-01 20:00:46, 45921
177089, 2013-02-01 20:05:06, 45602
177090, 2013-02-01 20:10:26, 45737
177091, 2013-02-01 20:15:14, 45406
177092, 2013-02-01 20:20:11, 45089
177093, 2013-02-01 20:25:06, 44836
177094, 2013-02-01 20:30:19, 44382
177095, 2013-02-01 20:35:22, 44005
177096, 2013-02-01 20:40:06, 43672
177097, 2013-02-01 20:45:06, 43261
177098, 2013-02-01 20:50:08, 43170
177099, 2013-02-01 20:55:12, 42966
177100, 2013-02-01 21:00:16, 42528
